scenario,method,energy_cost_yuan,soc_restoration_cost_yuan,equivalent_cost_yuan,risk_adjusted_cost_yuan,grid_energy_kwh,generator_energy_kwh,diesel_fuel_l,generator_startup_cost_yuan,storage_throughput_kwh,unserved_energy_kwh,max_unserved_power_kw,spill_energy_kwh,minimum_soc_pct,final_soc_pct,restoration_reference_soc_pct,generator_startups,mean_generator_load_pct_when_on,mean_decision_seconds,p95_decision_seconds,max_decision_seconds,supervisory_protection_fraction,supervisory_mode_switches,solve_seconds
A_stable_drilling,Rule-Based,669.2464419237334,0.0,669.2464419237334,669.2464419237334,496.59659631301963,105.07744825888679,28.002723489537498,105.0,9.54252544350151,0.0,0.0,0.0,20.814298656732344,26.564788624868086,20.795716290268686,21,29.18818007191299,2.077679154252918e-05,2.2541746875504032e-05,3.2125004508998245e-05,0.0,0,0.008974021999165416
A_stable_drilling,Persistence-MPC,638.7580836303107,5.764390443719783,644.5224740740305,674.5203843049542,478.0226767658695,108.04051183691783,30.344115163306505,70.0,10.519731760793873,0.2999791023092368,42.34135818216987,0.0,15.0,15.0,20.795716290268686,14,32.542322842445124,0.006471366022055412,0.007915143649006499,0.06352312699891627,0.0,0,2.3325560459998087
A_stable_drilling,ML-Robust-MPC,627.2684714563272,5.702999150552998,632.9714706068802,635.0352966396663,488.8276636222091,97.63739833150349,27.10619240236606,75.0,11.310903398491982,0.020638260327861063,12.680930114911217,0.0,15.0,15.0617249163396,20.795716290268686,15,37.941994170273375,0.009345955686108532,0.05413779434529717,0.07131052499607904,0.0,0,3.367805138004769
A_stable_drilling,Scenario-CVaR-MPC,560.4503009733759,5.764390443719783,566.2146914170957,581.8414762486236,502.74849005802747,83.30240345348231,22.95518183092061,30.0,7.475607946647687,0.15626784831527926,38.78156683812563,0.0,15.0,15.0,20.795716290268686,6,43.99774830289559,0.014370620680650367,0.037377264101451146,0.04702618900046218,0.0,0,5.177147105001495
A_stable_drilling,Risk-Aware-Ensemble-MPC,620.8290881574476,5.702999150552998,626.5320873080005,626.834673047049,493.4700008390478,93.05424044896257,25.79164854546102,75.0,12.121991469396376,0.0030258573904843743,2.1786173211487494,0.0,15.0,15.0617249163396,20.795716290268686,15,40.575976939954614,0.011013512336083093,0.057355385444679996,0.07131482599652372,0.0,0,3.967990151999402
A_stable_drilling,Risk-Adaptive-CVaR-MPC,560.4503009733759,5.764390443719783,566.2146914170957,581.8414762486236,502.74849005802747,83.30240345348231,22.95518183092061,30.0,7.475607946647687,0.15626784831527926,38.78156683812563,0.0,15.0,15.0,20.795716290268686,6,43.99774830289559,0.014346599533402898,0.03736650054743223,0.0475462440008414,0.0,0,5.168398099005572
A_stable_drilling,Risk-SOC-Supervisory-MPC,540.829670187658,1.8405039877938678,542.670174175452,542.670174175452,506.6255564254683,85.55627873273433,22.351896167848256,10.0,21.80658670155229,0.0,0.0,0.0,17.80680628436598,18.945210317693046,20.795716290268686,2,45.188175387007576,0.004799345974808805,0.0058334830933745255,0.054698858002666384,1.0,1,1.7306837439973606
B_connection_transition,Rule-Based,575.979570309849,0.2651026887475137,576.2446729985966,576.2446729985966,379.616673051703,135.0201605296272,35.498650497016776,40.0,0.3367775297809501,0.0,0.0,0.0,74.81050046076628,74.81050046076628,75.07704381635072,8,39.402770582576025,2.028224456201618e-05,2.205104574386496e-05,2.9139002435840666e-05,0.0,0,0.008755142000154592
B_connection_transition,Persistence-MPC,623.7995926966936,59.75232739452335,683.551920091217,683.9794591246132,294.5458740454077,144.54731420045692,40.409256806213925,100.0,76.51609387586923,0.004275390333962371,3.0782810404529073,0.0,15.0,15.0,75.07704381635072,20,45.55062422283307,0.005639869997220457,0.009095871305180482,0.05640966599457897,0.0,0,2.033317054003419
B_connection_transition,ML-Robust-MPC,595.488054061959,59.75232739452335,655.2403814564824,655.2403814564824,306.4149171973811,132.73584023828803,36.82264474388029,90.0,77.556006219383,0.0,0.0,0.0,15.0,15.0,75.07704381635072,18,40.96785192539754,0.008923764113812164,0.04143698659390793,0.0628645089964266,0.0,0,3.2157025129999965
B_connection_transition,Scenario-CVaR-MPC,516.7931709324488,12.97709747580568,529.7702684082544,529.7702684082544,381.2590785840951,117.32873974636833,31.089601824639136,10.0,18.434508963663315,0.0,0.0,0.0,62.0294239551955,62.0294239551955,75.07704381635072,2,35.77095723974645,0.03822973097469205,0.11424667235041852,0.27747552600339986,0.0,0,13.766497978002008
B_connection_transition,Risk-Aware-Ensemble-MPC,527.2728721029627,22.309105941510992,549.5819780444737,549.5819780444737,353.9155616992676,132.83347037874498,34.833508409775376,10.0,30.607307396301163,0.0,0.0,0.0,52.646701876655676,52.646701876655676,75.07704381635072,2,40.33404971014524,0.007232465319591736,0.008683875401038687,0.07614257300156169,0.0,0,2.6068875339988153
B_connection_transition,Risk-Adaptive-CVaR-MPC,516.7931709324488,12.97709747580568,529.7702684082544,529.7702684082544,381.2590785840951,117.32873974636833,31.089601824639136,10.0,18.434508963663315,0.0,0.0,0.0,62.0294239551955,62.0294239551955,75.07704381635072,2,35.77095723974645,0.0383043168637313,0.11538628359994618,0.27654752299713437,0.0,0,13.793533333999221
B_connection_transition,Risk-SOC-Supervisory-MPC,551.6578576911936,0.0,551.6578576911936,551.6578576911936,375.87146847024127,139.82651934449945,36.59046163278085,10.0,1.3393830491073448,0.0,0.0,0.0,75.03890260402578,75.57072677296614,75.07704381635072,2,42.630036385518125,0.039199966960748296,0.11523841689377154,0.1893030360006378,0.0,0,14.115866118998383
C_tripping_impact,Rule-Based,331.08188969269594,0.0,331.08188969269594,7549.05618964279,178.07303924240335,79.4236590174406,21.446954359550727,40.0,24.81462061520708,72.17974299950095,867.8671199500884,0.0,15.0,27.238623288530427,21.07878750396868,8,24.31336500533896,2.0662891620304437e-05,2.2283298312686385e-05,3.4691001928877085e-05,0.0,0,0.00893206999899121
