scenario,method,energy_cost_yuan,soc_restoration_cost_yuan,equivalent_cost_yuan,risk_adjusted_cost_yuan,grid_energy_kwh,generator_energy_kwh,diesel_fuel_l,generator_startup_cost_yuan,storage_throughput_kwh,unserved_energy_kwh,max_unserved_power_kw,spill_energy_kwh,minimum_soc_pct,final_soc_pct,restoration_reference_soc_pct,generator_startups,mean_generator_load_pct_when_on,mean_decision_seconds,p95_decision_seconds,max_decision_seconds,supervisory_protection_fraction,supervisory_mode_switches,solve_seconds
A_stable_drilling,Rule-Based,492.45104392882416,0.0,492.45104392882416,492.45104392882416,544.8554573894613,40.212170656416426,10.734913755394505,20.0,32.401682983049064,0.0,0.0,0.0,16.649736988934734,39.471839992159325,16.60280748664489,4,29.860522764665653,2.0172994431454248e-05,2.28031502047088e-05,4.413900023791939e-05,0.0,0,0.008865789000992663
A_stable_drilling,Persistence-MPC,514.0835036755739,1.5941443121795733,515.6776479877534,515.6776479877534,506.5328420921999,44.4963787206055,12.514462989914016,60.0,2.476246052450762,0.0,0.0,0.0,15.0,15.0,16.60280748664489,12,33.04186538658824,0.004798962588867855,0.010219882248384238,0.018841711000277428,0.0,0,1.7307246059972385
A_stable_drilling,ML-Robust-MPC,500.17265435839505,1.5935964221576198,501.7662507805527,501.7662507805527,512.6046964046453,38.41854030978055,10.753824347478403,55.0,2.3452020602457684,0.0,0.0,0.0,15.000550867460577,15.000550867460577,16.60280748664489,11,37.42065614589015,0.005137892260881927,0.006692390701027764,0.06218807699769968,0.0,0,1.8527600080014963
A_stable_drilling,Scenario-CVaR-MPC,514.1900509586295,1.5941443121795733,515.784195270809,515.784195270809,506.4257500525382,44.60388475100266,12.538651846753375,60.0,2.4843241793652826,0.0,0.0,0.0,15.0,15.0,16.60280748664489,12,33.121696597279204,0.01123108669165352,0.01774914854850067,0.022740676999092102,0.0,0,4.048419246999401
A_stable_drilling,Risk-Aware-Ensemble-MPC,489.3715232967556,1.5803256982380234,490.9518489949936,490.9518489949936,512.9201248047273,38.103532637775714,10.623880633164362,45.0,2.0075925574970035,0.0,0.0,0.0,15.013893709441078,15.013893709441078,16.60280748664489,9,37.11383049133998,0.004644085675055167,0.007190668799557898,0.012795385999197606,0.0,0,1.6759530249983072
A_stable_drilling,Risk-Adaptive-CVaR-MPC,514.1900509586295,1.5941443121795733,515.784195270809,515.784195270809,506.4257500525382,44.60388475100266,12.538651846753375,60.0,2.4843241793652826,0.0,0.0,0.0,15.0,15.0,16.60280748664489,12,33.121696597279204,0.01126938208053616,0.01726300645077572,0.02141044400195824,0.0,0,4.062339000000065
A_stable_drilling,Risk-SOC-Supervisory-MPC,461.2728321378179,0.0,461.2728321378179,461.2728321378179,519.0802481534694,37.75112346914672,9.971077698683146,10.0,51.48109402177229,0.0,0.0,0.0,16.109729554339523,17.47749079487761,16.60280748664489,2,36.770574807610444,0.004642894663852025,0.007742699852860824,0.009826880999753485,1.0,1,1.676496557000064
B_connection_transition,Rule-Based,552.4011196242275,36.136811002444375,588.5379306266718,6571.161877068915,210.97617802893785,155.99198342395383,42.08430935363776,80.0,45.90698797157485,59.82623946442242,570.6316404983568,0.0,15.0,15.0,51.33319190468922,16,32.49832987999038,2.0725594327409958e-05,2.338945141673321e-05,2.9186998290242627e-05,0.0,0,0.009004746003483888
B_connection_transition,Persistence-MPC,552.1637956731411,36.136811002444375,588.3006066755854,7285.750609939542,212.4413186982648,147.66205486182588,39.80325612344495,95.0,51.43833940726036,66.97450003263957,570.6316404983568,0.0,15.0,15.0,51.33319190468922,19,31.46208555294585,0.008711043880632334,0.022651766501076056,0.06822012100019492,0.0,0,3.139631512996857
B_connection_transition,ML-Robust-MPC,537.0441415179272,36.136811002444375,573.1809525203715,6628.1288307953555,214.5221231164969,152.12303158043198,40.87796854456434,70.0,53.71665412438189,60.54947878274984,554.7947433499081,0.0,15.0,15.0,51.33319190468922,14,31.69229824592333,0.012400805222387134,0.04511202915218747,0.11776573799943435,0.0,0,4.468993844999204
B_connection_transition,Scenario-CVaR-MPC,533.7781323867566,36.136811002444375,569.914943389201,6489.572205906737,214.4651658019583,153.51944405568435,41.11981185151496,65.0,53.45418723692182,59.19657262517536,492.0749845286177,0.0,15.0,15.0,51.33319190468922,13,31.9832175116009,0.04051988936393577,0.15431759275179505,0.3980260569987877,0.0,0,14.593209732000105
B_connection_transition,Risk-Aware-Ensemble-MPC,540.1087837028554,36.136811002444375,576.2455947052997,6413.818148028367,214.55416678696642,154.22224212110805,41.30013774143066,70.0,52.887378016632,58.37572553323068,492.0749845286177,0.0,15.0,15.0,51.33319190468922,14,32.129633775230836,0.011879520383313826,0.03820686149974791,0.12154126799941878,0.0,0,4.281587895002303
B_connection_transition,Risk-Adaptive-CVaR-MPC,533.7781323867566,36.136811002444375,569.914943389201,6489.572205906737,214.4651658019583,153.51944405568435,41.11981185151496,65.0,53.45418723692182,59.19657262517536,492.0749845286177,0.0,15.0,15.0,51.33319190468922,13,31.9832175116009,0.04125653315270231,0.15113135284973403,0.39730868699916755,0.0,0,14.858736566999141
B_connection_transition,Risk-SOC-Supervisory-MPC,548.3433949806508,30.814592200618804,579.1579871812696,6015.973247985134,217.30587682241708,163.19249692017058,43.90065620613551,55.0,64.72630595379204,54.36815260803865,462.6466407272843,0.0,15.0,20.35114172283751,51.33319190468922,11,33.99843685836887,0.017650156816499576,0.09495695405021252,0.15104356699885102,0.9166666666666666,1,6.359143206002045
C_tripping_impact,Rule-Based,359.6620779098102,10.032758412888343,369.69483632269856,8932.108505365442,89.79010943372452,111.88457261317498,30.427743296794063,65.0,17.765764596006385,85.62413669042745,681.4597638484358,0.0,15.0,16.88492063492063,26.97220079708547,13,24.608043829877204,2.160143053010365e-05,2.4850798763509373e-05,4.4322001485852525e-05,0.0,0,0.00977242000226397
C_tripping_impact,Persistence-MPC,355.1484718841789,11.907491051777226,367.05596293595613,9490.16867901484,84.06060117973513,109.36820150791408,29.75475839133306,70.0,15.126875707117511,91.23112716078884,681.4597638484358,0.0,15.0,15.0,26.97220079708547,14,24.706672027390226,0.0060139438083549775,0.009689132101993892,0.018059251000522636,0.0,0,2.1696622160015977
C_tripping_impact,ML-Robust-MPC,358.2569600666278,11.907491051777226,370.16445111840505,8860.031612083232,87.89147181118382,111.9487793602469,30.442189814885243,65.0,16.6682506235216,84.89867160964826,681.4597638484358,0.0,15.0,15.0,26.97220079708547,13,24.622165548441405,0.006358186949970938,0.009926037949117018,0.05105434500001138,0.0,0,2.2941959089985176
C_tripping_impact,Scenario-CVaR-MPC,358.3339561171338,11.907491051777226,370.24144716891107,8852.729386951469,87.97640677076858,111.94532110913816,30.441411708385772,65.0,16.818196827448492,84.82487939782557,681.4597638484358,0.0,15.0,15.0,26.97220079708547,13,24.621404936027457,0.014747557110978152,0.02364297295061988,0.1356677590010804,0.0,0,5.316480819998105
C_tripping_impact,Risk-Aware-Ensemble-MPC,356.39932786067993,11.907491051777226,368.3068189124572,8970.06029501382,87.84400573815093,110.91243679403823,30.18532141735205,65.0,17.352263026757907,86.01753476101364,681.4597638484358,0.0,15.0,15.0,26.97220079708547,13,24.394230966430694,0.007128079702680326,0.009923853800682992,0.10132621799857588,0.0,0,2.57043296700067
C_tripping_impact,Risk-Adaptive-CVaR-MPC,357.2756783812026,11.907491051777226,369.18316943297987,8994.047392242657,86.59143914865243,111.90652590098311,30.431496759987194,65.0,16.818196827448485,86.24864222809677,681.4597638484358,0.0,15.0,15.0,26.97220079708547,13,24.612872265612122,0.014870526714083907,0.023062082398246277,0.13789419899694622,0.0,0,5.359298055998806
C_tripping_impact,Risk-SOC-Supervisory-MPC,358.97829264911553,11.77662227432925,370.7549149234448,8814.460492793005,88.61489682869791,111.93851598420358,30.439880555275494,65.0,18.16633603347736,84.4370557786956,681.4597638484358,0.0,15.0,15.13157996717053,26.97220079708547,13,24.619908207669415,0.006355371075005678,0.009775352549149829,0.09345798899812507,1.0,1,2.2920257719997608
