scenario,method,energy_cost_yuan,soc_restoration_cost_yuan,equivalent_cost_yuan,risk_adjusted_cost_yuan,grid_energy_kwh,generator_energy_kwh,diesel_fuel_l,generator_startup_cost_yuan,storage_throughput_kwh,unserved_energy_kwh,max_unserved_power_kw,spill_energy_kwh,minimum_soc_pct,final_soc_pct,restoration_reference_soc_pct,generator_startups,mean_generator_load_pct_when_on,mean_decision_seconds,p95_decision_seconds,max_decision_seconds,supervisory_protection_fraction,supervisory_mode_switches,solve_seconds
A_stable_drilling,Rule-Based,548.5902668188555,0.0,548.5902668188555,548.5902668188555,518.4800332318035,71.41764379397887,18.917182379058808,35.0,22.468142448069223,0.0,0.0,0.0,26.409668242681093,41.78461630751331,26.381878712394986,7,32.073792123044406,2.114405281948469e-05,2.3454046822735108e-05,3.742300032172352e-05,0.0,0,0.009134796004218515
A_stable_drilling,Persistence-MPC,554.8881295500321,11.32035965795449,566.2084892079865,567.076213843687,486.1385920320688,67.7685688874888,18.978483555240533,65.0,14.563290942303883,0.008677246357005291,6.2476173770438095,0.0,15.0,15.0,26.381878712394986,13,42.71128291228285,0.005856183016941133,0.007494149554258912,0.06745118999970146,0.0,0,2.1112926799978595
A_stable_drilling,ML-Robust-MPC,555.3248373513793,11.32035965795449,566.6451970093337,566.6451970093337,485.5235041109892,68.38299213589977,19.098620184048432,65.0,14.381003753111061,0.0,0.0,0.0,15.0,15.0,26.381878712394986,13,43.098524455399016,0.004769854227520733,0.006702518400197733,0.03097613300633384,0.0,0,1.7206988999969326
A_stable_drilling,Scenario-CVaR-MPC,481.4087760835442,6.238964956647588,487.64774104019176,487.64774104019176,504.02884606599497,56.33288291894442,14.952695661980087,10.0,7.925771015060625,0.0,0.0,0.0,20.10900889438103,20.10900889438103,26.381878712394986,2,35.50391780605741,0.025303672783128502,0.11077075390276152,0.15494055800081696,0.0,0,9.1133844520009
A_stable_drilling,Risk-Aware-Ensemble-MPC,520.1957120741199,11.32035965795449,531.5160717320744,531.5160717320744,490.60463604185765,63.30186020503129,17.266768393482206,40.0,14.381003753111047,0.0,0.0,0.0,15.0,15.0,26.381878712394986,8,39.89613038132223,0.004953050447551908,0.008165988894324983,0.030810480995569378,0.0,0,1.7860746899968944
A_stable_drilling,Risk-Adaptive-CVaR-MPC,481.4087760835442,6.238964956647588,487.64774104019176,487.64774104019176,504.02884606599497,56.33288291894442,14.952695661980087,10.0,7.925771015060625,0.0,0.0,0.0,20.10900889438103,20.10900889438103,26.381878712394986,2,35.50391780605741,0.025283413363730585,0.11011958559865889,0.15237829399848124,0.0,0,9.10622912299732
A_stable_drilling,Risk-SOC-Supervisory-MPC,498.96911332030567,6.3908126563447505,505.3599259766504,505.3599259766504,495.9196097377396,66.12269110459219,17.327214549623353,10.0,44.67543633464586,0.0,0.0,0.0,17.902444665187495,19.956335997677186,26.381878712394986,2,41.673964981885824,0.00459498206653532,0.00768168224967667,0.010006038995925337,1.0,1,1.6574043800064828
B_connection_transition,Rule-Based,620.056824123254,42.668584832056325,662.7254089553104,2426.8640915431574,256.15987364554434,160.09620332205793,43.99055655350263,100.0,54.30181158232303,17.64138682587847,371.50497836003046,0.0,15.0,15.0,57.90046182823795,20,33.63365616009621,2.0868199903311e-05,2.2418102889787406e-05,3.173000004608184e-05,0.0,0,0.008996476004540455
B_connection_transition,Persistence-MPC,561.9022223972811,42.668584832056325,604.5708072293374,5333.634352348959,251.63802068522384,135.0375308049614,37.30478165961638,95.0,55.64279403238723,47.29063545119621,372.9909286261701,0.0,15.0,15.0,57.90046182823795,19,29.441322123174725,0.006543728178035558,0.011301970449130753,0.03693368200038094,0.0,0,2.358974508999381
B_connection_transition,ML-Robust-MPC,573.2840112197264,41.657640482683334,614.9416517024097,3910.183787740892,258.02495897736475,144.47377870257435,39.498054732179966,85.0,58.27479497921539,32.952421360384825,372.9909286261701,0.0,15.0,16.01643819783227,57.90046182823795,17,30.958666864837365,0.02394488898884851,0.0700640099512384,0.08382497700222302,0.0,0,8.624228603999654
B_connection_transition,Scenario-CVaR-MPC,600.1377232183734,41.64457147787731,641.7822946962507,3028.001784299165,257.1834107231257,154.42282804698445,42.491666971746724,90.0,58.27130911530904,23.862194896029145,371.50497836003046,0.0,15.0,16.029578224482346,57.90046182823795,18,33.09060601006809,0.04486999835533222,0.16133470299864713,0.32191005400090944,0.0,0,16.157786094001494
B_connection_transition,Risk-Aware-Ensemble-MPC,603.3758006697005,41.629104464804264,645.0049051345048,2653.427819412333,255.58595925262586,159.80202361195097,43.74797973976146,85.0,57.94198346295226,20.08422914277828,371.50497836003046,0.0,15.0,16.04512929107029,57.90046182823795,17,34.24329077398949,0.008743947136139872,0.02114798704678834,0.08596307499828981,0.0,0,3.150919691994204
B_connection_transition,Risk-Adaptive-CVaR-MPC,599.5180788620476,41.87688563021151,641.3949644922591,3027.6144540951736,257.1682011133595,154.1190929021542,42.41388211971548,90.0,58.101624588153534,23.862194896029145,371.50497836003046,0.0,15.0,15.796001590441143,57.90046182823795,18,33.025519907604476,0.04354169124469788,0.15231420849922872,0.3169277549968683,0.0,0,15.679334396998456
B_connection_transition,Risk-SOC-Supervisory-MPC,619.3782825878044,37.392893533986864,656.7711761217913,2325.907239328709,259.029877510029,165.94472543900736,45.34608449590303,85.0,68.40898758979577,16.691360632069173,371.50497836003046,0.0,15.0,20.304361371281235,57.90046182823795,17,35.55958402264443,0.032917177855658036,0.1389516117505991,0.2098101490046247,0.7027777777777777,1,11.854195726999023
C_tripping_impact,Rule-Based,355.3285551803133,1.5045564159266276,356.8331115962399,12184.906396681097,136.9707955682701,97.6518269333524,26.66805214246538,55.0,20.071244468231235,118.28073285084858,881.7601702761883,0.0,15.0,21.81806144390159,23.33079418026828,11,24.659552255897072,2.10889083165158e-05,2.345619759580586e-05,4.048799746669829e-05,0.0,0,0.009165335999568924
C_tripping_impact,Persistence-MPC,346.1192440491389,8.285766237723934,354.4050102868628,12237.210710711983,127.38910860316226,97.14090372359536,26.538659040362933,55.0,10.52595844676898,118.8280570042512,881.7601702761883,0.0,15.0,15.0,23.33079418026828,11,24.530531243332156,0.005495836769498257,0.008814675300891394,0.013385348000156227,0.0,0,1.981616531003965
C_tripping_impact,ML-Robust-MPC,339.658982606082,8.285766237723934,347.94474884380594,12176.03325637964,129.5211388410875,95.65167470884262,26.10468455861735,50.0,12.391955701815323,118.28088507535836,881.7601702761883,0.0,15.0,15.0,23.33079418026828,10,25.171493344432267,0.005598971822170521,0.008846080451621673,0.013345284998649731,0.0,0,2.018941733003885
C_tripping_impact,Scenario-CVaR-MPC,347.22262919152786,8.285766237723934,355.5083954292518,12183.596902965086,127.45501830231363,97.65167470884262,26.668017891950683,55.0,11.101757496510196,118.28088507535836,881.7601702761883,0.0,15.0,15.0,23.33079418026828,11,24.6595138153643,0.011333555413976784,0.01810354805456882,0.042648602997360285,0.0,0,4.084191970003303
C_tripping_impact,Risk-Aware-Ensemble-MPC,339.3356609710701,7.734023441475618,347.06968441254577,12219.128989781575,130.2134878024698,95.2430836265893,26.001211282454737,50.0,12.131061870599703,118.72059305369031,881.7601702761883,0.0,15.0,15.554741172284512,23.33079418026828,10,25.06396937541824,0.005855628299933515,0.008675968146781088,0.06328285600466188,0.0,0,2.1114596570041613
C_tripping_impact,Risk-Adaptive-CVaR-MPC,347.1916155680008,8.285766237723934,355.47738180572475,12187.952328204192,127.41100168917752,97.6518269333524,26.66805214246538,55.0,11.1017574965102,118.32474946398466,881.7601702761883,0.0,15.0,15.0,23.33079418026828,11,24.659552255897072,0.011053121008404155,0.016905350350134542,0.04312962199765025,0.0,0,3.983106077001139
C_tripping_impact,Risk-SOC-Supervisory-MPC,341.5372742812356,7.671222617075149,349.2084968983108,12177.281781983169,130.69786836479886,95.6518269333524,26.10471880913205,50.0,19.33900053122023,118.28073285084858,881.7601702761883,0.0,15.0,15.617883279775974,23.33079418026828,10,25.17153340351379,0.005498390308235281,0.009316851348194178,0.011425295000663027,1.0,1,1.9827350069972454
