scenario,method,energy_cost_yuan,soc_restoration_cost_yuan,equivalent_cost_yuan,risk_adjusted_cost_yuan,grid_energy_kwh,generator_energy_kwh,diesel_fuel_l,generator_startup_cost_yuan,storage_throughput_kwh,unserved_energy_kwh,max_unserved_power_kw,spill_energy_kwh,minimum_soc_pct,final_soc_pct,restoration_reference_soc_pct,generator_startups,mean_generator_load_pct_when_on,mean_decision_seconds,p95_decision_seconds,max_decision_seconds,supervisory_protection_fraction,supervisory_mode_switches,solve_seconds
A_stable_drilling,Rule-Based,532.5401270148907,0.0,532.5401270148907,532.5401270148907,525.7480309035843,63.01204932500671,16.711128257642425,30.0,24.68080151929118,0.0,0.0,0.0,22.95758615639258,40.028542894045536,22.904364228923516,6,31.09147170641779,2.0110516763654433e-05,2.178195099986624e-05,2.775400207610801e-05,0.0,0,0.008690315000421833
A_stable_drilling,Persistence-MPC,573.429765575529,7.861641140266185,581.2914067157952,586.9489062192492,484.77338960192594,70.02032747206248,19.637410380742946,80.0,11.69368274672513,0.05657499503453986,40.7339964248687,0.0,15.0,15.0,22.904364228923516,16,34.54950368687293,0.004619018802845353,0.007274408748344286,0.011717827001120895,0.0,0,1.665847558004316
A_stable_drilling,ML-Robust-MPC,521.5860974679459,7.861641140266185,529.4477386082121,529.4477386082121,499.00597089727336,55.75686489948178,15.410894128368504,50.0,9.987164203244866,0.0,0.0,0.0,15.0,15.0,22.904364228923516,10,40.20927757174167,0.004599853294308155,0.007906798755357158,0.014428866998059675,0.0,0,1.6595957489989814
A_stable_drilling,Scenario-CVaR-MPC,471.0952077273734,4.9939744303266735,476.08918215770007,476.08918215770007,508.8274548381431,49.57836819262042,13.154644877146678,10.0,6.34417696923647,0.0,0.0,0.0,17.883250679864176,17.883250679864176,22.904364228923516,2,35.75363090813972,0.022864522485866068,0.10269308019705933,0.15064901600271696,0.0,0,8.234731860997272
A_stable_drilling,Risk-Aware-Ensemble-MPC,502.458344845326,7.835323298827656,510.2936681441536,510.2936681441536,500.76666782979765,54.02960126659962,14.694416695573548,35.0,9.953730903602718,0.0,0.0,0.0,15.026460862399798,15.026460862399798,22.904364228923516,7,38.963654759567035,0.004537236969675481,0.00756486024838523,0.009888462998787872,0.0,0,1.6363627940008882
A_stable_drilling,Risk-Adaptive-CVaR-MPC,471.0952077273734,4.9939744303266735,476.08918215770007,476.08918215770007,508.8274548381431,49.57836819262042,13.154644877146678,10.0,6.34417696923647,0.0,0.0,0.0,17.883250679864176,17.883250679864176,22.904364228923516,2,35.75363090813972,0.022716407266711435,0.10204337489776663,0.14931086000433424,0.0,0,8.181359967005847
A_stable_drilling,Risk-SOC-Supervisory-MPC,488.61051826101107,3.261007742900312,491.87152600391136,491.87152600391136,505.30285379845463,57.40384682044475,15.048617051048886,10.0,45.10740312251517,0.0,0.0,0.0,17.864350448238824,19.62563495429383,22.904364228923516,2,41.39700491858997,0.004449639316670881,0.007878171546326486,0.009578206998412497,1.0,1,1.6047737810004037
B_connection_transition,Rule-Based,404.2927845025366,0.4155405057294049,404.708325008266,404.708325008266,410.7339530623183,43.96315827044625,11.65572434642051,25.0,0.5278886672355129,0.0,0.0,0.0,74.59906934875929,74.59906934875929,75.01686805650405,5,31.40225590746161,1.974053613796261e-05,2.180895098717883e-05,2.986899926327169e-05,0.0,0,0.008552420003979933
B_connection_transition,Persistence-MPC,389.34967285723786,59.692476884658646,449.04214974189654,449.04214974189654,337.40236368331006,42.049567553161644,11.74739012476231,50.0,76.96781801203336,0.0,0.0,0.0,15.0,15.0,75.01686805650405,10,44.41855727446652,0.005172732255293037,0.007710151251740173,0.06426225599716417,0.0,0,1.8653892139991513
B_connection_transition,ML-Robust-MPC,389.1954159914598,59.692476884658646,448.8878928761185,448.8878928761185,337.6529001022206,41.83447003437686,11.689260639991478,50.0,77.65933090935776,0.0,0.0,0.0,15.0,15.0,75.01686805650405,10,44.19134158560935,0.005702094616531718,0.01088381839654176,0.0761341449979227,0.0,0,2.0558690309990197
B_connection_transition,Scenario-CVaR-MPC,374.326722911792,4.9090473007564395,379.2357702125484,379.2357702125484,414.29897761100744,34.69589358694803,9.205986640381136,10.0,6.35647959755669,0.0,0.0,0.0,70.08114316269658,70.08114316269658,75.01686805650405,2,33.7947015457286,0.01785261874716121,0.08287823610007763,0.13733756699366495,0.0,0,6.430469172002631
