scenario,method,energy_cost_yuan,soc_restoration_cost_yuan,equivalent_cost_yuan,risk_adjusted_cost_yuan,grid_energy_kwh,generator_energy_kwh,diesel_fuel_l,generator_startup_cost_yuan,storage_throughput_kwh,unserved_energy_kwh,max_unserved_power_kw,spill_energy_kwh,minimum_soc_pct,final_soc_pct,restoration_reference_soc_pct,generator_startups,mean_generator_load_pct_when_on,mean_decision_seconds,p95_decision_seconds,max_decision_seconds,supervisory_protection_fraction,supervisory_mode_switches,solve_seconds
B_connection_transition,Scenario-CVaR-MPC,526.1634479352653,13.626039135346781,539.789487070612,706.9231662969539,391.85125160461297,111.00902559696256,29.233737499734325,25.0,23.529941773670974,1.671336792263419,145.78837838697024,0.0,61.3678688683814,61.3678688683814,75.06795697997133,5,38.54480055450089,0.029675695863887894,0.061107517299888066,0.21201266000025498,0.0,0,10.687613687999601
B_connection_transition,Risk-Aware-Ensemble-MPC,541.7683278417896,18.034630175057387,559.802958016847,726.9366372431889,375.2891574431599,122.06628549095491,32.06718357723388,30.0,30.997675573191234,1.671336792263419,145.78837838697024,0.0,56.93531990150483,56.93531990150483,75.06795697997133,6,42.18880834940838,0.009008390211095552,0.052087539200215374,0.10764626099989982,0.0,0,3.246297605000109
B_connection_transition,Risk-Adaptive-CVaR-MPC,519.2709498509917,14.267068231132548,533.5380180821242,700.671697308466,391.9020089813759,110.09071473224525,28.98107588850626,20.0,23.30597304400525,1.671336792263419,145.78837838697024,0.0,60.72335618152317,60.72335618152317,75.06795697997133,4,38.22594261536293,0.02953521476665123,0.06050407050022387,0.20696489900001325,0.0,0,10.637204671999825
B_connection_transition,Risk-SOC-Supervisory-MPC,550.2420348767239,3.418351028870699,553.6603859055946,720.7940651319365,391.1387813152431,124.90156276045512,32.68809907878846,25.0,14.71015379952594,1.671336792263419,145.78837838697024,0.0,71.6310293573001,71.6310293573001,75.06795697997133,5,43.36859818071358,0.02971988968333916,0.05909337975001566,0.21225248000018837,0.05277777777777778,1,10.7037049139999
C_tripping_impact,Rule-Based,366.5420387421749,4.483395251363383,371.0254339935383,10682.42143956663,124.51513475683987,102.85890368551755,27.37678645482221,70.0,18.38317147586926,103.11396005573091,891.6977143349238,0.0,15.0,19.76351308593722,24.271272778438576,14,24.183127825748638,2.153233333880659e-05,2.3951299567670503e-05,3.86199999411474e-05,0.0,0,0.009359277999919868
C_tripping_impact,Persistence-MPC,350.1238898026014,9.221161549071114,359.3450513516725,10994.041231624928,117.58744093025007,99.88467744479361,26.64395921418599,65.0,11.714253155557133,106.34696180273255,891.6977143349238,0.0,15.0,15.0,24.271272778438576,13,23.483858333415427,0.005050666336094562,0.008769782049876084,0.019035609000184195,0.0,0,1.8215396010000404
C_tripping_impact,ML-Robust-MPC,356.0673301605561,9.221161549071114,365.2884917096272,10674.882196904955,117.64013362824433,103.10156791353077,27.424184159794073,65.0,12.076380195033764,103.09593705195329,891.6977143349238,0.0,15.0,15.0,24.271272778438576,13,24.240180543933565,0.005051845899996957,0.008967438050058264,0.015032751000035205,0.0,0,1.821949671999846
C_tripping_impact,Scenario-CVaR-MPC,355.59421925143766,9.21897495319546,364.81319420463313,10696.116365956845,117.64985486505638,102.86641924761312,27.364573392814954,65.0,11.856804418785517,103.31303171752212,891.6977143349238,0.0,15.0,15.002198478652772,24.271272778438576,13,24.18489480743255,0.01009293953610495,0.018319607800117415,0.02420743599986963,0.0,0,3.6373944619999747
C_tripping_impact,Risk-Aware-Ensemble-MPC,354.87886430501993,9.221161549071114,364.10002585409103,10745.54747805267,117.4898820037116,102.53085550221493,27.280901363301716,65.0,12.029031051801857,103.81447452198577,891.6977143349238,0.0,15.0,15.0,24.271272778438576,13,24.10600050992514,0.00504490904443805,0.008803796549841536,0.018671306999749504,0.0,0,1.819407381000019
C_tripping_impact,Risk-Adaptive-CVaR-MPC,353.84203151984525,9.21897495319546,363.0610064730407,10833.146011043105,116.93121437085429,102.19724141363668,27.199020385015103,65.0,11.85680441878553,104.70085004570065,891.6977143349238,0.0,15.0,15.002198478652772,24.271272778438576,13,24.0275645956826,0.010638864166667695,0.019751680400054285,0.03227315799995267,0.0,0,3.834607652000159
C_tripping_impact,Risk-SOC-Supervisory-MPC,355.5007926667098,8.414325807269304,363.9151184739791,10652.585444684893,121.25209640089147,101.10899663964803,26.876688956503784,65.0,18.567366048854055,102.88670326210915,891.6977143349238,0.0,15.0,15.811220387998945,24.271272778438576,13,24.700894944539417,0.004859005025009032,0.008890267900028448,0.010023778999766364,1.0,1,1.752480480000031
